fecha_uso;Qhora;OD;EO;ED;LINEA ORIGEN;LINEA DESTINO;t_exp
2024;13:00:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;6.51
2024;14:15:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;1.74
2024;13:00:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;3.24
2024;12:00:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;5.67
2024;9:15:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;6.71
2024;12:45:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;8.63
2024;17:30:00;ACEVEDO-BELLO;ACEVEDO;BELLO;A;A;1.75
2024;20:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.52
2024;15:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.8
2024;19:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.67
2024;7:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;27.8
2024;17:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.28
2024;12:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.76
2024;5:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;38.68
2024;19:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.08
2024;15:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.06
2024;16:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.18
2024;11:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;4.92
2024;16:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.73
2024;18:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.28
2024;16:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;7.85
2024;8:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.9
2024;15:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.64
2024;9:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.2
2024;20:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.29
2024;5:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;37.38
2024;11:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.95
2024;21:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.67
2024;18:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;16.61
2024;12:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.63
2024;12:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.53
2024;14:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.42
2024;14:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.85
2024;13:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.18
2024;11:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.99
2024;14:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.46
2024;6:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;36.77
2024;11:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.48
2024;10:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;4.34
2024;22:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.67
2024;18:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.69
2024;5:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;24.75
2024;14:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.47
2024;13:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;4.87
2024;10:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.94
2024;11:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.57
2024;16:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.72
2024;4:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.9
2024;18:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;6.82
2024;9:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;9.39
2024;22:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.96
2024;20:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;7.68
2024;11:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;11.06
2024;8:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.07
2024;5:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;17.78
2024;7:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.22
2024;13:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;4.76
2024;19:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;4.04
2024;7:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;25.07
2024;9:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.56
2024;18:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.94
2024;14:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.74
2024;15:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.85
2024;4:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;6.87
2024;9:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;6.84
2024;18:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.79
2024;6:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;29.65
2024;12:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;9.13
2024;7:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;18.51
2024;11:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.63
2024;6:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;31.92
2024;18:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.84
2024;18:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.21
2024;7:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;30.13
2024;15:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.78
2024;10:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.83
2024;10:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.44
2024;12:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.39
2024;22:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.05
2024;17:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.42
2024;17:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.81
2024;8:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;14.54
2024;8:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.38
2024;8:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.24
2024;4:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;11.89
2024;15:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.86
2024;6:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;28.24
2024;17:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.75
2024;19:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.63
2024;13:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.44
2024;17:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;10.08
2024;16:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;3.92
2024;12:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;2.75
2024;12:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;9.92
2024;10:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.71
2024;22:30:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;5.04
2024;11:15:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;11.84
2024;13:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;8.11
2024;14:00:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;1.46
2024;13:45:00;ACEVEDO-CARIBE;ACEVEDO;CARIBE;A;A;6.2
2024;9:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;2.63
2024;14:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.46
2024;20:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;3.84
2024;9:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;2.75
2024;12:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.42
2024;16:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.73
2024;5:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;7.07
2024;6:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;4.89
2024;6:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;11.12
2024;13:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.54
2024;7:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;7.6
2024;17:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.72
2024;8:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;2.73
2024;8:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;5.45
2024;6:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;4.79
2024;16:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.87
2024;5:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;7.2
2024;11:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.48
2024;13:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.74
2024;8:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;3.76
2024;7:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;6.17
2024;20:15:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;2.01
2024;6:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;3.56
2024;12:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;3.05
2024;7:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;11.27
2024;5:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;12.89
2024;8:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.33
2024;10:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;7.25
2024;11:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;3.16
2024;13:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.64
2024;5:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.2
2024;12:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.45
2024;7:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;10.47
2024;4:30:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.15
2024;4:45:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;1.18
2024;9:00:00;ACEVEDO-CISNEROS;ACEVEDO;CISNEROS;A;B;2.72
2024;16:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.92
2024;14:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.96
2024;17:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.04
2024;7:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;66.96
2024;16:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.88
2024;21:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.41
2024;16:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.89
2024;19:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.44
2024;11:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;25.13
2024;8:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.33
2024;8:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;30.21
2024;17:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;13.34
2024;18:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.57
2024;13:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;21.13
2024;14:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;2.93
2024;15:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.86
2024;4:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;17.67
2024;15:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;4.25
2024;12:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.88
2024;4:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;24.95
2024;10:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;4.7
2024;11:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.63
2024;19:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.67
2024;15:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.85
2024;7:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.26
2024;6:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;79.17
2024;8:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;36.71
2024;17:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.35
2024;11:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;8.21
2024;9:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;18.78
2024;16:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.73
2024;11:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;16.37
2024;13:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.2
2024;17:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.14
2024;12:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.05
2024;20:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.52
2024;17:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.72
2024;10:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;10.2
2024;13:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.15
2024;10:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;14.5
2024;6:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;77.18
2024;20:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.92
2024;13:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;5.18
2024;11:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.16
2024;5:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;82.53
2024;9:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;12.31
2024;9:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;16.44
2024;5:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;72.17
2024;19:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;2.01
2024;21:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.84
2024;16:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.73
2024;8:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;22.49
2024;12:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;10.66
2024;10:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;12.66
2024;18:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;4.54
2024;7:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;74.06
2024;16:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.45
2024;20:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;2.29
2024;6:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;124.35
2024;20:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;2.01
2024;16:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.92
2024;14:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.82
2024;5:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;74.77
2024;9:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.6
2024;21:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.76
2024;18:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;9.22
2024;5:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;98.52
2024;12:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;12.95
2024;18:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;2.28
2024;7:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;52.68
2024;8:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;19.22
2024;12:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.42
2024;9:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.33
2024;19:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;6.24
2024;6:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;112.82
2024;4:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;22.85
2024;12:00:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;7.07
2024;11:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;12.65
2024;14:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.74
2024;14:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.74
2024;7:45:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;28.87
2024;12:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.39
2024;18:15:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;1.69
2024;17:30:00;ACEVEDO-ENVIGADO;ACEVEDO;ENVIGADO;A;A;3.53
2024;9:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;10.95
2024;21:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.88
2024;6:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;24.71
2024;15:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.14
2024;5:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;31.82
2024;19:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.84
2024;16:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.61
2024;13:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;8.62
2024;14:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.47
2024;14:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.74
2024;11:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.48
2024;13:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.58
2024;13:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.44
2024;7:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;30.3
2024;19:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.08
2024;13:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.64
2024;13:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;6.2
2024;13:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.87
2024;13:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;9.49
2024;18:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.57
2024;21:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.67
2024;10:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.91
2024;11:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.92
2024;15:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.86
2024;7:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;38.28
2024;19:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.04
2024;17:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.9
2024;11:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.95
2024;12:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.05
2024;12:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;10.08
2024;8:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;9.52
2024;12:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;8.27
2024;5:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;22.51
2024;7:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.35
2024;15:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.78
2024;6:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;43.89
2024;4:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;11.43
2024;17:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.35
2024;12:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;7.63
2024;12:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.45
2024;15:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;8.23
2024;16:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.87
2024;10:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;11.23
2024;20:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.92
2024;11:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;11.06
2024;11:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.99
2024;10:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;7.8
2024;9:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;15.86
2024;14:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.85
2024;8:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;18.49
2024;6:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;35.52
2024;11:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.5
2024;4:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.94
2024;8:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;16.49
2024;9:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;10.96
2024;12:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.75
2024;16:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.17
2024;7:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;14.43
2024;4:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.72
2024;19:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.17
2024;15:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.12
2024;7:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;30.05
2024;6:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;42.66
2024;17:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.72
2024;12:00:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;4.25
2024;20:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.84
2024;14:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;12.76
2024;8:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;13.83
2024;5:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;34.05
2024;5:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;19.27
2024;13:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;1.54
2024;16:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.45
2024;9:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;14.76
2024;18:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;5.37
2024;16:15:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;3.92
2024;10:30:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;2.92
2024;16:45:00;ACEVEDO-ESTADIO;ACEVEDO;ESTADIO;A;B;6.92
