dia;linea_Servicio;Hora;Afluencia
7/02/2022;B;22:00:00;1096
8/02/2022;A;22:00:00;8051
8/02/2022;B;22:00:00;1133
9/02/2022;A;22:00:00;8341
9/02/2022;B;22:00:00;1228
10/02/2022;A;22:00:00;8847
10/02/2022;B;22:00:00;1196
11/02/2022;A;22:00:00;10169
11/02/2022;B;22:00:00;4568
12/02/2022;A;22:00:00;8773
12/02/2022;B;22:00:00;1039
13/02/2022;A;22:00:00;752
13/02/2022;B;22:00:00;111
14/02/2022;A;22:00:00;7846
14/02/2022;B;22:00:00;1066
15/02/2022;A;22:00:00;9093
15/02/2022;B;22:00:00;1240
16/02/2022;A;22:00:00;8894
16/02/2022;B;22:00:00;4620
17/02/2022;A;22:00:00;8675
17/02/2022;B;22:00:00;1162
18/02/2022;A;22:00:00;10062
18/02/2022;B;22:00:00;1351
19/02/2022;A;22:00:00;8722
19/02/2022;B;22:00:00;4019
20/02/2022;A;22:00:00;1030
20/02/2022;B;22:00:00;131
21/02/2022;A;22:00:00;7842
21/02/2022;B;22:00:00;1025
22/02/2022;A;22:00:00;7979
22/02/2022;B;22:00:00;1039
23/02/2022;A;22:00:00;8752
23/02/2022;B;22:00:00;1266
24/02/2022;A;22:00:00;8766
24/02/2022;B;22:00:00;1347
25/02/2022;A;22:00:00;10982
25/02/2022;B;22:00:00;1473
26/02/2022;A;22:00:00;8672
26/02/2022;B;22:00:00;1261
27/02/2022;A;22:00:00;781
27/02/2022;B;22:00:00;129
28/02/2022;A;22:00:00;8548
28/02/2022;B;22:00:00;1189
1/03/2022;A;22:00:00;8881
1/03/2022;B;22:00:00;2395
2/03/2022;A;22:00:00;8954
2/03/2022;B;22:00:00;1643
3/03/2022;A;22:00:00;8682
3/03/2022;B;22:00:00;2278
4/03/2022;A;22:00:00;10967
4/03/2022;B;22:00:00;1466
5/03/2022;A;22:00:00;9180
5/03/2022;B;22:00:00;1269
6/03/2022;A;22:00:00;882
6/03/2022;B;22:00:00;4374
7/03/2022;A;22:00:00;8302
7/03/2022;B;22:00:00;1191
8/03/2022;A;22:00:00;9082
8/03/2022;B;22:00:00;1308
9/03/2022;A;22:00:00;8797
9/03/2022;B;22:00:00;1872
10/03/2022;A;22:00:00;8937
10/03/2022;B;22:00:00;1365
11/03/2022;A;22:00:00;12054
11/03/2022;B;22:00:00;1570
12/03/2022;A;22:00:00;7779
12/03/2022;B;22:00:00;1045
13/03/2022;A;22:00:00;762
13/03/2022;B;22:00:00;121
14/03/2022;A;22:00:00;7410
14/03/2022;B;22:00:00;971
15/03/2022;A;22:00:00;8826
15/03/2022;B;22:00:00;1239
16/03/2022;A;22:00:00;10070
16/03/2022;B;22:00:00;1253
17/03/2022;A;22:00:00;9051
17/03/2022;B;22:00:00;2197
18/03/2022;A;22:00:00;10576
18/03/2022;B;22:00:00;1541
19/03/2022;A;22:00:00;9292
19/03/2022;B;22:00:00;1344
20/03/2022;A;22:00:00;1132
20/03/2022;B;22:00:00;181
21/03/2022;A;22:00:00;883
21/03/2022;B;22:00:00;136
22/03/2022;A;22:00:00;8500
22/03/2022;B;22:00:00;1120
23/03/2022;A;22:00:00;8315
23/03/2022;B;22:00:00;4236
24/03/2022;A;22:00:00;9041
24/03/2022;B;22:00:00;1224
25/03/2022;A;22:00:00;10510
25/03/2022;B;22:00:00;1374
26/03/2022;A;22:00:00;8685
26/03/2022;B;22:00:00;1199
27/03/2022;A;22:00:00;767
27/03/2022;B;22:00:00;132
28/03/2022;A;22:00:00;7801
28/03/2022;B;22:00:00;1989
29/03/2022;A;22:00:00;7970
29/03/2022;B;22:00:00;1051
30/03/2022;A;22:00:00;9023
30/03/2022;B;22:00:00;1206
31/03/2022;A;22:00:00;9000
31/03/2022;B;22:00:00;1297
1/04/2022;A;22:00:00;11941
1/04/2022;B;22:00:00;1604
2/04/2022;A;22:00:00;9598
2/04/2022;B;22:00:00;1383
3/04/2022;A;22:00:00;876
3/04/2022;B;22:00:00;150
4/04/2022;A;22:00:00;7789
4/04/2022;B;22:00:00;998
5/04/2022;A;22:00:00;8617
5/04/2022;B;22:00:00;1155
6/04/2022;A;22:00:00;8244
6/04/2022;B;22:00:00;1097
7/04/2022;A;22:00:00;9074
7/04/2022;B;22:00:00;1219
8/04/2022;A;22:00:00;10841
8/04/2022;B;22:00:00;1183
9/04/2022;A;22:00:00;9807
9/04/2022;B;22:00:00;1627
10/04/2022;A;22:00:00;1063
10/04/2022;B;22:00:00;193
11/04/2022;A;22:00:00;7415
11/04/2022;B;22:00:00;944
12/04/2022;A;22:00:00;8191
12/04/2022;B;22:00:00;1131
13/04/2022;A;22:00:00;8947
13/04/2022;B;22:00:00;1257
14/04/2022;A;22:00:00;882
14/04/2022;B;22:00:00;331
15/04/2022;A;22:00:00;531
15/04/2022;B;22:00:00;84
16/04/2022;A;22:00:00;6086
16/04/2022;B;22:00:00;883
17/04/2022;A;22:00:00;710
17/04/2022;B;22:00:00;393
18/04/2022;A;22:00:00;7801
18/04/2022;B;22:00:00;1033
19/04/2022;A;22:00:00;8390
19/04/2022;B;22:00:00;1122
20/04/2022;A;22:00:00;8830
20/04/2022;B;22:00:00;3625
21/04/2022;A;22:00:00;9285
21/04/2022;B;22:00:00;1423
22/04/2022;A;22:00:00;11031
22/04/2022;B;22:00:00;1540
23/04/2022;A;22:00:00;9383
23/04/2022;B;22:00:00;1448
24/04/2022;A;22:00:00;885
24/04/2022;B;22:00:00;139
25/04/2022;A;22:00:00;8246
25/04/2022;B;22:00:00;1191
26/04/2022;A;22:00:00;8427
26/04/2022;B;22:00:00;1147
27/04/2022;A;22:00:00;8956
27/04/2022;B;22:00:00;1306
28/04/2022;A;22:00:00;7929
28/04/2022;B;22:00:00;1142
29/04/2022;A;22:00:00;12109
29/04/2022;B;22:00:00;1613
30/04/2022;A;22:00:00;9888
30/04/2022;B;22:00:00;1368
1/05/2022;A;22:00:00;1283
1/05/2022;B;22:00:00;179
2/05/2022;A;22:00:00;8388
2/05/2022;B;22:00:00;1091
3/05/2022;A;22:00:00;9041
3/05/2022;B;22:00:00;1221
4/05/2022;A;22:00:00;9164
4/05/2022;B;22:00:00;1202
5/05/2022;A;22:00:00;9194
5/05/2022;B;22:00:00;1288
6/05/2022;A;22:00:00;10092
6/05/2022;B;22:00:00;4462
7/05/2022;A;22:00:00;8825
7/05/2022;B;22:00:00;1074
8/05/2022;A;22:00:00;902
8/05/2022;B;22:00:00;144
9/05/2022;A;22:00:00;7431
9/05/2022;B;22:00:00;981
10/05/2022;A;22:00:00;8323
10/05/2022;B;22:00:00;1110
11/05/2022;A;22:00:00;8379
11/05/2022;B;22:00:00;1068
12/05/2022;A;22:00:00;9013
12/05/2022;B;22:00:00;1315
13/05/2022;A;22:00:00;11607
13/05/2022;B;22:00:00;1482
14/05/2022;A;22:00:00;9727
14/05/2022;B;22:00:00;1552
15/05/2022;A;22:00:00;1212
15/05/2022;B;22:00:00;215
16/05/2022;A;22:00:00;8088
16/05/2022;B;22:00:00;1054
17/05/2022;A;22:00:00;8065
17/05/2022;B;22:00:00;1086
18/05/2022;A;22:00:00;8983
18/05/2022;B;22:00:00;1347
19/05/2022;A;22:00:00;8411
19/05/2022;B;22:00:00;1254
20/05/2022;A;22:00:00;10827
20/05/2022;B;22:00:00;1500
21/05/2022;A;22:00:00;9172
21/05/2022;B;22:00:00;1332
22/05/2022;A;22:00:00;1021
22/05/2022;B;22:00:00;159
23/05/2022;A;22:00:00;7746
23/05/2022;B;22:00:00;929
24/05/2022;A;22:00:00;8257
24/05/2022;B;22:00:00;1228
25/05/2022;A;22:00:00;8310
25/05/2022;B;22:00:00;1145
26/05/2022;A;22:00:00;9000
26/05/2022;B;22:00:00;1296
27/05/2022;A;22:00:00;11337
27/05/2022;B;22:00:00;1612
28/05/2022;A;22:00:00;8130
28/05/2022;B;22:00:00;1019
29/05/2022;A;22:00:00;812
29/05/2022;B;22:00:00;125
30/05/2022;A;22:00:00;823
30/05/2022;B;22:00:00;154
31/05/2022;A;22:00:00;8503
31/05/2022;B;22:00:00;5738
1/06/2022;A;22:00:00;8454
1/06/2022;B;22:00:00;1195
2/06/2022;A;22:00:00;8381
2/06/2022;B;22:00:00;1067
3/06/2022;A;22:00:00;11619
3/06/2022;B;22:00:00;1649
4/06/2022;A;22:00:00;8764
4/06/2022;B;22:00:00;1355
5/06/2022;A;22:00:00;839
5/06/2022;B;22:00:00;151
6/06/2022;A;22:00:00;7311
6/06/2022;B;22:00:00;964
7/06/2022;A;22:00:00;8232
7/06/2022;B;22:00:00;1095
8/06/2022;A;22:00:00;8357
8/06/2022;B;22:00:00;1177
9/06/2022;A;22:00:00;8717
9/06/2022;B;22:00:00;3471
10/06/2022;A;22:00:00;10818
10/06/2022;B;22:00:00;1390
11/06/2022;A;22:00:00;9409
11/06/2022;B;22:00:00;1390
12/06/2022;A;22:00:00;856
12/06/2022;B;22:00:00;272
13/06/2022;A;22:00:00;7516
13/06/2022;B;22:00:00;941
14/06/2022;A;22:00:00;8093
14/06/2022;B;22:00:00;1005
15/06/2022;A;22:00:00;9504
15/06/2022;B;22:00:00;5978
16/06/2022;A;22:00:00;7295
16/06/2022;B;22:00:00;934
17/06/2022;A;22:00:00;10087
17/06/2022;B;22:00:00;1268
18/06/2022;A;22:00:00;6518
18/06/2022;B;22:00:00;935
19/06/2022;A;22:00:00;799
19/06/2022;B;22:00:00;154
20/06/2022;A;22:00:00;698
20/06/2022;B;22:00:00;211
21/06/2022;A;22:00:00;6177
21/06/2022;B;22:00:00;858
22/06/2022;A;22:00:00;8170
22/06/2022;B;22:00:00;5725
23/06/2022;A;22:00:00;9202
23/06/2022;B;22:00:00;1234
24/06/2022;A;22:00:00;10453
24/06/2022;B;22:00:00;1336
25/06/2022;A;22:00:00;8953
25/06/2022;B;22:00:00;1107
26/06/2022;A;22:00:00;1241
26/06/2022;B;22:00:00;464
27/06/2022;A;22:00:00;788
27/06/2022;B;22:00:00;118
28/06/2022;A;22:00:00;7974
28/06/2022;B;22:00:00;1038
29/06/2022;A;22:00:00;7775
29/06/2022;B;22:00:00;1056
30/06/2022;A;22:00:00;10102
30/06/2022;B;22:00:00;1542
1/07/2022;A;22:00:00;11202
1/07/2022;B;22:00:00;1502
2/07/2022;A;22:00:00;9855
2/07/2022;B;22:00:00;1258
3/07/2022;A;22:00:00;1388
3/07/2022;B;22:00:00;330
4/07/2022;A;22:00:00;1029
4/07/2022;B;22:00:00;171
5/07/2022;A;22:00:00;8268
5/07/2022;B;22:00:00;1136
6/07/2022;A;22:00:00;8646
6/07/2022;B;22:00:00;1155
7/07/2022;A;22:00:00;8700
7/07/2022;B;22:00:00;1234
8/07/2022;A;22:00:00;10387
8/07/2022;B;22:00:00;1504
9/07/2022;A;22:00:00;9990
9/07/2022;B;22:00:00;1378
10/07/2022;A;22:00:00;1184
10/07/2022;B;22:00:00;163
11/07/2022;A;22:00:00;7412
11/07/2022;B;22:00:00;968
12/07/2022;A;22:00:00;7707
12/07/2022;B;22:00:00;1153
13/07/2022;A;22:00:00;9109
13/07/2022;B;22:00:00;1168
14/07/2022;A;22:00:00;8805
14/07/2022;B;22:00:00;1238
15/07/2022;A;22:00:00;11319
15/07/2022;B;22:00:00;1475
16/07/2022;A;22:00:00;10214
16/07/2022;B;22:00:00;1592
17/07/2022;A;22:00:00;1294
17/07/2022;B;22:00:00;187
18/07/2022;A;22:00:00;7779
18/07/2022;B;22:00:00;1101
19/07/2022;A;22:00:00;9572
19/07/2022;B;22:00:00;1361
20/07/2022;A;22:00:00;1314
20/07/2022;B;22:00:00;239
21/07/2022;A;22:00:00;8114
21/07/2022;B;22:00:00;1146
22/07/2022;A;22:00:00;10308
22/07/2022;B;22:00:00;1244
23/07/2022;A;22:00:00;8440
23/07/2022;B;22:00:00;1306
24/07/2022;A;22:00:00;1116
24/07/2022;B;22:00:00;160
25/07/2022;A;22:00:00;7460
25/07/2022;B;22:00:00;930
26/07/2022;A;22:00:00;8183
26/07/2022;B;22:00:00;989
27/07/2022;A;22:00:00;8370
27/07/2022;B;22:00:00;1284
28/07/2022;A;22:00:00;9016
28/07/2022;B;22:00:00;1621
29/07/2022;A;22:00:00;11775
29/07/2022;B;22:00:00;1621
30/07/2022;A;22:00:00;10352
30/07/2022;B;22:00:00;1453
31/07/2022;A;22:00:00;1287
31/07/2022;B;22:00:00;226
1/08/2022;A;22:00:00;8035
1/08/2022;B;22:00:00;3536
2/08/2022;A;22:00:00;8110
2/08/2022;B;22:00:00;1074
3/08/2022;A;22:00:00;9093
3/08/2022;B;22:00:00;1281
4/08/2022;A;22:00:00;8994
4/08/2022;B;22:00:00;1374
5/08/2022;A;22:00:00;11053
5/08/2022;B;22:00:00;1653
6/08/2022;A;22:00:00;9656
6/08/2022;B;22:00:00;1451
7/08/2022;A;22:00:00;1361
7/08/2022;B;22:00:00;265
8/08/2022;A;22:00:00;8316
8/08/2022;B;22:00:00;1296
9/08/2022;A;22:00:00;9208
9/08/2022;B;22:00:00;1276
10/08/2022;A;22:00:00;9829
10/08/2022;B;22:00:00;1461
11/08/2022;A;22:00:00;10216
11/08/2022;B;22:00:00;1455
12/08/2022;A;22:00:00;11888
12/08/2022;B;22:00:00;1789
13/08/2022;A;22:00:00;12138
13/08/2022;B;22:00:00;1919
14/08/2022;A;22:00:00;1522
14/08/2022;B;22:00:00;349
15/08/2022;A;22:00:00;2695
15/08/2022;B;22:00:00;2027
16/08/2022;A;22:00:00;9521
16/08/2022;B;22:00:00;1224
17/08/2022;A;22:00:00;9343
17/08/2022;B;22:00:00;1412
18/08/2022;A;22:00:00;9607
18/08/2022;B;22:00:00;4917
19/08/2022;A;22:00:00;11516
19/08/2022;B;22:00:00;1621
20/08/2022;A;22:00:00;9825
20/08/2022;B;22:00:00;3534
21/08/2022;A;22:00:00;1055
21/08/2022;B;22:00:00;174
22/08/2022;A;22:00:00;8360
22/08/2022;B;22:00:00;1046
23/08/2022;A;22:00:00;9667
23/08/2022;B;22:00:00;1134
24/08/2022;A;22:00:00;9718
24/08/2022;B;22:00:00;2938
25/08/2022;A;22:00:00;9741
25/08/2022;B;22:00:00;1387
26/08/2022;A;22:00:00;11343
26/08/2022;B;22:00:00;1644
27/08/2022;A;22:00:00;10348
27/08/2022;B;22:00:00;3839
28/08/2022;A;22:00:00;975
28/08/2022;B;22:00:00;161
29/08/2022;A;22:00:00;8360
29/08/2022;B;22:00:00;1142
30/08/2022;A;22:00:00;9695
30/08/2022;B;22:00:00;1384
31/08/2022;A;22:00:00;9885
31/08/2022;B;22:00:00;1348
1/09/2022;A;22:00:00;9855
1/09/2022;B;22:00:00;1923
2/09/2022;A;22:00:00;11952
2/09/2022;B;22:00:00;1746
3/09/2022;A;22:00:00;10112
3/09/2022;B;22:00:00;1458
4/09/2022;A;22:00:00;972
4/09/2022;B;22:00:00;261
5/09/2022;A;22:00:00;8659
5/09/2022;B;22:00:00;1175
6/09/2022;A;22:00:00;9033
6/09/2022;B;22:00:00;1257
7/09/2022;A;22:00:00;9588
7/09/2022;B;22:00:00;1219
8/09/2022;A;22:00:00;9799
8/09/2022;B;22:00:00;1380
9/09/2022;A;22:00:00;11343
9/09/2022;B;22:00:00;1543
10/09/2022;A;22:00:00;11083
10/09/2022;B;22:00:00;1600
11/09/2022;A;22:00:00;1142
11/09/2022;B;22:00:00;164
12/09/2022;A;22:00:00;8242
12/09/2022;B;22:00:00;1085
13/09/2022;A;22:00:00;8995
13/09/2022;B;22:00:00;1132
14/09/2022;A;22:00:00;9028
14/09/2022;B;22:00:00;1140
15/09/2022;A;22:00:00;10724
15/09/2022;B;22:00:00;1342
16/09/2022;A;22:00:00;12527
16/09/2022;B;22:00:00;1856
17/09/2022;A;22:00:00;10914
17/09/2022;B;22:00:00;1528
18/09/2022;A;22:00:00;1029
18/09/2022;B;22:00:00;186
19/09/2022;A;22:00:00;8042
19/09/2022;B;22:00:00;1131
20/09/2022;A;22:00:00;8661
20/09/2022;B;22:00:00;1154
21/09/2022;A;22:00:00;9179
21/09/2022;B;22:00:00;1284
22/09/2022;A;22:00:00;9287
22/09/2022;B;22:00:00;1280
23/09/2022;A;22:00:00;11328
23/09/2022;B;22:00:00;1662
24/09/2022;A;22:00:00;9535
24/09/2022;B;22:00:00;1318
25/09/2022;A;22:00:00;1024
25/09/2022;B;22:00:00;178
26/09/2022;A;22:00:00;8340
26/09/2022;B;22:00:00;3706
27/09/2022;A;22:00:00;9042
27/09/2022;B;22:00:00;1180
28/09/2022;A;22:00:00;9591
28/09/2022;B;22:00:00;1293
29/09/2022;A;22:00:00;9510
29/09/2022;B;22:00:00;1417
30/09/2022;A;22:00:00;12694
30/09/2022;B;22:00:00;4059
1/10/2022;A;22:00:00;10985
1/10/2022;B;22:00:00;1541
2/10/2022;A;22:00:00;1230
2/10/2022;B;22:00:00;304
3/10/2022;A;22:00:00;8803
3/10/2022;B;22:00:00;1185
4/10/2022;A;22:00:00;9227
4/10/2022;B;22:00:00;1165
5/10/2022;A;22:00:00;9258
5/10/2022;B;22:00:00;1391
6/10/2022;A;22:00:00;9960
6/10/2022;B;22:00:00;6179
7/10/2022;A;22:00:00;12072
7/10/2022;B;22:00:00;1542
8/10/2022;A;22:00:00;10152
8/10/2022;B;22:00:00;1399
9/10/2022;A;22:00:00;866
9/10/2022;B;22:00:00;165
10/10/2022;A;22:00:00;8503
10/10/2022;B;22:00:00;1212
11/10/2022;A;22:00:00;9667
11/10/2022;B;22:00:00;1241
12/10/2022;A;22:00:00;9680
12/10/2022;B;22:00:00;1281
13/10/2022;A;22:00:00;9698
13/10/2022;B;22:00:00;1385
14/10/2022;A;22:00:00;12096
14/10/2022;B;22:00:00;1741
15/10/2022;A;22:00:00;9571
15/10/2022;B;22:00:00;1271
16/10/2022;A;22:00:00;1179
16/10/2022;B;22:00:00;202
17/10/2022;A;22:00:00;872
17/10/2022;B;22:00:00;128
18/10/2022;A;22:00:00;8545
18/10/2022;B;22:00:00;966
19/10/2022;A;22:00:00;9205
19/10/2022;B;22:00:00;4352
20/10/2022;A;22:00:00;9705
20/10/2022;B;22:00:00;1220
21/10/2022;A;22:00:00;11931
21/10/2022;B;22:00:00;1572
22/10/2022;A;22:00:00;9032
22/10/2022;B;22:00:00;3806
23/10/2022;A;22:00:00;734
23/10/2022;B;22:00:00;147
24/10/2022;A;22:00:00;8171
24/10/2022;B;22:00:00;1057
25/10/2022;A;22:00:00;9171
25/10/2022;B;22:00:00;1188
26/10/2022;A;22:00:00;9048
26/10/2022;B;22:00:00;1289
27/10/2022;A;22:00:00;9527
27/10/2022;B;22:00:00;3117
28/10/2022;A;22:00:00;12116
28/10/2022;B;22:00:00;1653
29/10/2022;A;22:00:00;11391
29/10/2022;B;22:00:00;1649
30/10/2022;A;22:00:00;992
30/10/2022;B;22:00:00;226
31/10/2022;A;22:00:00;10589
31/10/2022;B;22:00:00;1470
1/11/2022;A;22:00:00;9146
1/11/2022;B;22:00:00;1265
2/11/2022;A;22:00:00;9227
2/11/2022;B;22:00:00;1313
3/11/2022;A;22:00:00;9386
3/11/2022;B;22:00:00;1252
4/11/2022;A;22:00:00;11497
4/11/2022;B;22:00:00;1594
5/11/2022;A;22:00:00;9592
5/11/2022;B;22:00:00;1959
6/11/2022;A;22:00:00;1006
6/11/2022;B;22:00:00;182
7/11/2022;A;22:00:00;741
7/11/2022;B;22:00:00;149
8/11/2022;A;22:00:00;8313
8/11/2022;B;22:00:00;1082
9/11/2022;A;22:00:00;9516
9/11/2022;B;22:00:00;1256
10/11/2022;A;22:00:00;8944
10/11/2022;B;22:00:00;1232
11/11/2022;A;22:00:00;12189
11/11/2022;B;22:00:00;1505
12/11/2022;A;22:00:00;10660
12/11/2022;B;22:00:00;1354
13/11/2022;A;22:00:00;1743
13/11/2022;B;22:00:00;198
14/11/2022;A;22:00:00;1780
14/11/2022;B;22:00:00;119
15/11/2022;A;22:00:00;9237
15/11/2022;B;22:00:00;1158
16/11/2022;A;22:00:00;9866
16/11/2022;B;22:00:00;1252
17/11/2022;A;22:00:00;9764
17/11/2022;B;22:00:00;1329
18/11/2022;A;22:00:00;11790
18/11/2022;B;22:00:00;1643
19/11/2022;A;22:00:00;10382
19/11/2022;B;22:00:00;1478
20/11/2022;A;22:00:00;868
20/11/2022;B;22:00:00;161
21/11/2022;A;22:00:00;8334
21/11/2022;B;22:00:00;986
22/11/2022;A;22:00:00;9492
22/11/2022;B;22:00:00;1727
23/11/2022;A;22:00:00;9779
23/11/2022;B;22:00:00;1151
24/11/2022;A;22:00:00;9953
24/11/2022;B;22:00:00;1303
25/11/2022;A;22:00:00;13589
25/11/2022;B;22:00:00;1641
26/11/2022;A;22:00:00;11099
26/11/2022;B;22:00:00;3424
27/11/2022;A;22:00:00;1025
27/11/2022;B;22:00:00;187
28/11/2022;A;22:00:00;9014
28/11/2022;B;22:00:00;1088
29/11/2022;A;22:00:00;9580
29/11/2022;B;22:00:00;1270
30/11/2022;A;22:00:00;11501
30/11/2022;B;22:00:00;1429
1/12/2022;A;22:00:00;11369
1/12/2022;B;22:00:00;1465
2/12/2022;A;22:00:00;14348
2/12/2022;B;22:00:00;2038
3/12/2022;A;22:00:00;12729
3/12/2022;B;22:00:00;1497
4/12/2022;A;22:00:00;1182
4/12/2022;B;22:00:00;280
5/12/2022;A;22:00:00;9822
5/12/2022;B;22:00:00;1109
6/12/2022;A;22:00:00;10911
6/12/2022;B;22:00:00;1272
7/12/2022;A;22:00:00;11743
7/12/2022;B;22:00:00;1816
8/12/2022;A;22:00:00;6658
8/12/2022;B;22:00:00;849
9/12/2022;A;22:00:00;14351
9/12/2022;B;22:00:00;1556
10/12/2022;A;22:00:00;16842
10/12/2022;B;22:00:00;1965
11/12/2022;A;22:00:00;2391
11/12/2022;B;22:00:00;306
12/12/2022;A;22:00:00;11591
12/12/2022;B;22:00:00;1176
13/12/2022;A;22:00:00;12854
13/12/2022;B;22:00:00;1407
14/12/2022;A;22:00:00;13778
14/12/2022;B;22:00:00;1464
15/12/2022;A;22:00:00;16648
15/12/2022;B;22:00:00;1692
16/12/2022;A;22:00:00;19586
16/12/2022;B;22:00:00;1975
17/12/2022;A;22:00:00;22656
17/12/2022;B;22:00:00;2364
18/12/2022;A;22:00:00;3063
18/12/2022;B;22:00:00;354
19/12/2022;A;22:00:00;14111
19/12/2022;B;22:00:00;1362
20/12/2022;A;22:00:00;15484
20/12/2022;B;22:00:00;1414
21/12/2022;A;22:00:00;16090
21/12/2022;B;22:00:00;1580
22/12/2022;A;22:00:00;16727
22/12/2022;B;22:00:00;1598
23/12/2022;A;22:00:00;17496
23/12/2022;B;22:00:00;1665
24/12/2022;A;22:00:00;416
24/12/2022;B;22:00:00;91
25/12/2022;A;22:00:00;1054
25/12/2022;B;22:00:00;167
26/12/2022;A;22:00:00;10514
26/12/2022;B;22:00:00;1146
27/12/2022;A;22:00:00;11337
27/12/2022;B;22:00:00;1176
28/12/2022;A;22:00:00;12457
28/12/2022;B;22:00:00;1357
29/12/2022;A;22:00:00;13107
29/12/2022;B;22:00:00;1480
30/12/2022;A;22:00:00;14773
30/12/2022;B;22:00:00;1450
31/12/2022;A;22:00:00;159
31/12/2022;B;22:00:00;21
1/01/2023;A;22:00:00;819
1/01/2024;B;22:00:00;151
1/02/2023;A;22:00:00;8024
1/02/2023;B;22:00:00;844
1/03/2023;A;22:00:00;8355
1/03/2023;B;22:00:00;921
1/04/2023;A;22:00:00;10628
1/04/2023;B;22:00:00;1160
1/05/2023;A;22:00:00;9728
1/05/2023;B;22:00:00;1091
1/06/2023;A;22:00:00;12550
1/06/2023;B;22:00:00;1324
1/07/2023;A;22:00:00;11077
1/07/2023;B;22:00:00;907
1/08/2023;A;22:00:00;3034
1/08/2023;B;22:00:00;338
1/09/2023;A;22:00:00;1246
1/09/2023;B;22:00:00;174
1/10/2023;A;22:00:00;8849
1/10/2023;B;22:00:00;1001
1/11/2023;A;22:00:00;8296
1/11/2023;B;22:00:00;1019
1/12/2023;A;22:00:00;8878
1/12/2023;B;22:00:00;1173
13/01/2023;A;22:00:00;11159
13/01/2023;B;22:00:00;1314
14/01/2023;A;22:00:00;9785
14/01/2023;B;22:00:00;1602
15/01/2023;A;22:00:00;1485
15/01/2023;B;22:00:00;199
16/01/2023;A;22:00:00;7739
16/01/2023;B;22:00:00;1068
17/01/2023;A;22:00:00;7999
17/01/2023;B;22:00:00;995
18/01/2023;A;22:00:00;8394
18/01/2023;B;22:00:00;1040
19/01/2023;A;22:00:00;8966
19/01/2023;B;22:00:00;1152
20/01/2023;A;22:00:00;10666
20/01/2023;B;22:00:00;1343
21/01/2023;A;22:00:00;9103
21/01/2023;B;22:00:00;1324
22/01/2023;A;22:00:00;848
22/01/2023;B;22:00:00;148
23/01/2023;A;22:00:00;8019
23/01/2023;B;22:00:00;991
24/01/2023;A;22:00:00;8231
24/01/2023;B;22:00:00;1065
25/01/2023;A;22:00:00;8551
25/01/2023;B;22:00:00;1089
26/01/2023;A;22:00:00;8796
26/01/2023;B;22:00:00;3416
27/01/2023;A;22:00:00;10954
27/01/2023;B;22:00:00;1337
28/01/2023;A;22:00:00;9308
28/01/2023;B;22:00:00;1269
29/01/2023;A;22:00:00;964
29/01/2023;B;22:00:00;167
30/01/2023;A;22:00:00;8130
30/01/2023;B;22:00:00;1069
31/01/2023;A;22:00:00;8980
31/01/2023;B;22:00:00;1221
2/01/2023;A;22:00:00;9097
2/01/2023;B;22:00:00;1134
2/02/2023;A;22:00:00;9006
2/02/2023;B;22:00:00;1262
2/03/2023;A;22:00:00;10961
2/03/2023;B;22:00:00;1406
2/04/2023;A;22:00:00;9590
2/04/2023;B;22:00:00;1362
2/05/2023;A;22:00:00;1180
2/05/2023;B;22:00:00;175
2/06/2023;A;22:00:00;7992
2/06/2023;B;22:00:00;1045
2/07/2023;A;22:00:00;8927
2/07/2023;B;22:00:00;1186
2/08/2023;A;22:00:00;8594
2/08/2023;B;22:00:00;1227
2/09/2023;A;22:00:00;9507
2/09/2023;B;22:00:00;1296
2/10/2023;A;22:00:00;11313
2/10/2023;B;22:00:00;1553
2/11/2023;A;22:00:00;9221
2/11/2023;B;22:00:00;1209
2/12/2023;A;22:00:00;867
2/12/2023;B;22:00:00;1837
13/02/2023;A;22:00:00;8815
13/02/2023;B;22:00:00;1159
14/02/2023;A;22:00:00;8904
14/02/2023;B;22:00:00;1212
15/02/2023;A;22:00:00;9673
15/02/2023;B;22:00:00;1349
16/02/2023;A;22:00:00;9719
16/02/2023;B;22:00:00;4509
17/02/2023;A;22:00:00;11576
17/02/2023;B;22:00:00;1730
18/02/2023;A;22:00:00;9814
18/02/2023;B;22:00:00;1396
19/02/2023;A;22:00:00;807
19/02/2023;B;22:00:00;139
20/02/2023;A;22:00:00;8265
20/02/2023;B;22:00:00;1027
21/02/2023;A;22:00:00;8811
21/02/2023;B;22:00:00;1117
22/02/2023;A;22:00:00;8187
22/02/2023;B;22:00:00;1186
23/02/2023;A;22:00:00;9504
23/02/2023;B;22:00:00;1376
24/02/2023;A;22:00:00;12129
24/02/2023;B;22:00:00;1739
25/02/2023;A;22:00:00;9495
25/02/2023;B;22:00:00;1361
26/02/2023;A;22:00:00;910
26/02/2023;B;22:00:00;190
27/02/2023;A;22:00:00;8728
27/02/2023;B;22:00:00;1131
28/02/2023;A;22:00:00;9916
28/02/2023;B;22:00:00;1335
3/01/2023;A;22:00:00;9887
3/01/2023;B;22:00:00;1689
3/02/2023;A;22:00:00;10095
3/02/2023;B;22:00:00;1469
3/03/2023;A;22:00:00;11918
3/03/2023;B;22:00:00;1733
3/04/2023;A;22:00:00;9664
3/04/2023;B;22:00:00;3623
3/05/2023;A;22:00:00;911
3/05/2023;B;22:00:00;161
